id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
z124jr54dqa4srq5k04cgvbyzqfjdjkbqqg0k	0	0	2016-05-10 19:13:57	Hamza Bouri	Si dicen que hay muchos arabes en españa sera que no han visto Francia😂😂﻿	UCYhJtYqCd8g9QJ6Yyd2Uo2g	http://www.youtube.com/channel/UCYhJtYqCd8g9QJ6Yyd2Uo2g	0		
z130xlxrsrmle3ocf23lur4z4wu2w5aax04	0	0	2016-03-16 16:58:21	Mohamed Fayed	&#39;:(﻿	UCrb7IalNVs3eCLmZ1WfVXfQ	http://www.youtube.com/channel/UCrb7IalNVs3eCLmZ1WfVXfQ	0		
z13ithbwgvjxwpcw204cibewnwnncfkosvo0k	0	0	2016-03-16 16:58:09	Mohamed Fayed	lástima que los españoles nos aborrecen mucho :(﻿	UCrb7IalNVs3eCLmZ1WfVXfQ	http://www.youtube.com/channel/UCrb7IalNVs3eCLmZ1WfVXfQ	0		
z123jf3okz3vgprwn04cejg55rvcdl4rzio	0	1	2015-11-16 17:05:09	231de300	yo me siento orgulloso como español y eternamente agradecido a todos mis antepasados que derramaron su sangre para expulsar de estas tierras al Islam, sabiendo quedar con lo bueno de estos que son muchas cosas, nos libraron de padecer en la actualidad un país dogmatizado mucho más machista en definitiva una de tantas sociedades de mierda musulmana, el Islam es nazismo puro y duro, por tanto hay que prohibirlo.﻿	UCVf9kvpOz3mQge6pq43PnJw	http://www.youtube.com/channel/UCVf9kvpOz3mQge6pq43PnJw	0		
z12cwrbiyxnecpoyq04cjvv5nkyst5c4brw0k	0	0	2015-10-19 07:11:31	Jaen Goitortua	Musulmanes largo de Europa﻿	UCN8fscJ0qW5mEro5ELDn4aQ	http://www.youtube.com/channel/UCN8fscJ0qW5mEro5ELDn4aQ	0		
z13kdzbzavrxuxkxh04cfh2jcuimud0hwp00k	1	0	2015-10-19 03:00:05	Karim Dz	uuuuuuu vivo en francia y nunca he visto racismo como en españa en nengun pais son gente retrasada van detras de eurropa y acen lo ki le decen ki teinen ki acer jjjajajajjajaj﻿	UCulSRVT8r7O0yiAKN1xeJ7g	http://www.youtube.com/channel/UCulSRVT8r7O0yiAKN1xeJ7g	0		
z13kdzbzavrxuxkxh04cfh2jcuimud0hwp00k.1459007798142001		0	2016-03-26 16:56:38	Angela maria	Y ustedes los musulmanes no van detrás de europa ? mucho la critican pero tampoco se van	UCRW1EpHuebhadmFgiYV8UWw	http://www.youtube.com/channel/UCRW1EpHuebhadmFgiYV8UWw	1	z13kdzbzavrxuxkxh04cfh2jcuimud0hwp00k	Karim Dz
z12rsrlzltvyzfzi104cfh2jcuimud0hwp00k	2	0	2015-10-19 02:41:33	Karim Dz	solo quiero saber de donde beine todo este odio a es relegion odiaes a raza arabe vale pero la relegion os exo la bronca de ki os ace falta conocemeinto buscar sobre islam y vais a incuntrar lo ki buscais ace teimpo en vuestra vida la filicedad no esta en el dinero o ...........esta en el islam por eso es la relegion mas atacada y cada vez la atakan conveirten mas gente (si sois mas listos ki alemanes eso es otra cosa en alimania cada año2000 persona conveirte al islam) y si hablais sobre la derexo de la mujer el coran el l unic0 libro sagrado ki ki habla sobre el derexo de la mujer y le ha dado sus derexos muxo mas mejor ki la democratia de 2015 tener en cuenta ki fua siglos yyyy conocemeinto se llevamos la relegion mal exar la bronca a lo ki ace no la relegion salam ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,﻿	UCulSRVT8r7O0yiAKN1xeJ7g	http://www.youtube.com/channel/UCulSRVT8r7O0yiAKN1xeJ7g	0		
z12rsrlzltvyzfzi104cfh2jcuimud0hwp00k.1458866544590949		0	2016-03-25 01:42:24	Carlos Fuentes	hola amigo, no te preocupes. La gente está muy confundida con el islam, unos terroristas desequilibrados como la isis o daesh no representa a los musulmanes...soy cristiano y respeto mucho la cultura y la religión arabe, aparte de ser mi descendencia, pues soy moreno pelo negro y barbudo con ojos de color marron. Un saludo desde Tenerife Islas Canarias, al ladito de Africa jejeje	UCH-xV3uBZE3AexQ_uSwYY0Q	http://www.youtube.com/channel/UCH-xV3uBZE3AexQ_uSwYY0Q	1	z12rsrlzltvyzfzi104cfh2jcuimud0hwp00k	Karim Dz
z12rsrlzltvyzfzi104cfh2jcuimud0hwp00k.1447690310274797		0	2015-11-16 17:11:50	231de300	por qué la religión solo es para idiotas, no se decírtelo más claro, la prueba está que ni entre vosotros musulmanes tenéis un Islam único, muchas ramas diferentes que lo que confirma es que es un invento como la católica o cualquiera, te lo digo más claro aún, de existir un Dios en algún lugar, a los primeros que condenara son a los profetas que han hablado en su nombre, a todos aquellos que siguen doctrinas inventadas por hombres y a todos aquellos que invocando el nombre de dios o aludiendo al paraíso cometen crímenes, toooodos los creyentes del mundo blasfemáis, os cargáis en Dios al inventaros tantas escrituras tan diferentes unas de otras que como mínimo debería haceros reflexionar sobre toda la doctrina de mierda inventada que seguís, dios no quiere templos no quiere libros inventados, supongo que lo que quiere dios es que aprendamos desde nosotros mismos hacer lo mejor por el planeta que es su creación y por los demás, no necesitamos pastores, no son necesarios, son mierda.	UCVf9kvpOz3mQge6pq43PnJw	http://www.youtube.com/channel/UCVf9kvpOz3mQge6pq43PnJw	1	z12rsrlzltvyzfzi104cfh2jcuimud0hwp00k	Karim Dz
z12ry5pqsuu4z5glp22xzl3i3vqmftvpo04	0	0	2015-09-16 22:20:22	Bruja piruja	Di que si, guapiña. Us galegos , us Asturianos e us vascos, axudamos a Don Pelayo a pelear con us moros, e mandamoslos a tomar por u cu. Querian robarnos as terras e pedían impostos sin querer traballar , e de eso nada. Us Galegos morremos por a nosa terra. Si queren terras que vayan a u deserto e as sembren.﻿	UCtcGc5erweaIK1-8tRoqbUQ	http://www.youtube.com/channel/UCtcGc5erweaIK1-8tRoqbUQ	0		
z12bj3njnzubjxe0z231vluj0rzjszvcg	0	0	2015-09-03 18:24:32	Franco Grau Castellano	El tiempo es el testigo:,).....﻿	UCdX18BXEcwc1--VBJBR8SVA	http://www.youtube.com/channel/UCdX18BXEcwc1--VBJBR8SVA	0		
z12gy5kzqnuivnlmf22hwxnrdufphldzg04	0	0	2015-07-17 16:46:20	Adam Boulahia	antes de comentar primero volver al pasado y ver lo k han hecho los cristianos y los catolicos iban a a africa y india y en todo lado del mundo haciendo misioneros pero , los musulmanes nunca temian vuestra religion pk tambien creen en jesus y lo aman mas que ustedes y el resultado lo estamos viendo hoy dia las iglesias pa los viejos y los joven rezan en las discotecas violaciones de mujeres casadas o solteras ,en general la fe se murio  a cambio mirad a los musulmanes rezan para el creador 5 veces al dia no roban no engañan hacen ramadan un mes de oracion  vosotros veis uno que roba y echais la culpa a todos﻿	UCOIL49aJpajBaQOTyE-uruA	http://www.youtube.com/channel/UCOIL49aJpajBaQOTyE-uruA	0		
z12hfrb53rurzjf2t23xuvphbzfuxvo0f	0	0	2015-07-13 22:09:14	overbest	El Islam no tiene ninguna legitimidad en nuestras Tierras Católicas de Europa. su única forma de ser se encuentra en el desierto dónde nació.<br />Os lo digo, vamos a tener conflictos bastante grandes en los tiempos por venir. No sólo en España sino ya Francia, Alemania y Inglaterra, países en situación aún más crítica.<br />se trata de nuestra propia sobrevivencia, y es inevitable.﻿	UCvQnIBoX6v-Bj1aj9e6g8OQ	http://www.youtube.com/channel/UCvQnIBoX6v-Bj1aj9e6g8OQ	0		
z13nyjuykor5dj411234v34jgrqquxwww04	0	1	2015-06-18 00:55:56	Sarasjln	ME PARECE SUPER FUERTE LO QUE ACABO DE ESCUCHAR EN ESTE VÍDEO, POR FAVOR EL ISLAM ES UNA RELOGION COMO CUALQUIER OTRA Y EL HECHO DE SER MUSULMÁN NO QUITA SER ESPAÑOL, A VER SI DIFERENCIAMOS RELIGIÓN DE NACIONALIDAD, INCULTOS<br />Y LOS CONVERSOS QUE PASA, QUE SE TENDRÍAN QUE IR A OTRO PAÍS POR QUE A UNOS CUANTOS IGNORANTES SE EMPEÑEN? PUES NO, NINGUNO DE VOSOTROS ES MÁS ESPAÑOL QUE UN MUSULMÁN DE NACIONALIDAD ESPAÑOLA,<br />MIS ABUELOS SON VALENCIANOS, MI PADRE CANARIO Y MI MADRE CEUTÍ A VER QUIEN ME DICE QUE ES MÁS ESPAÑOL QUE YO, ANDA ANDA... ASÍ VA EL PAÍS CON GENTE COMO ESTA.... MUSULMANA Y ESPAÑOLA CON ORGULLO💪 ﻿	UC-oPCFNE4FibHZGP-UvZR2A	http://www.youtube.com/channel/UC-oPCFNE4FibHZGP-UvZR2A	0		
z13tcbnp4svnid4fk23txdxztli2fnrv0	0	1	2015-06-06 22:32:41	MulatoAsesino Mexico	SEGÚN LA ONU ESPAÑA ES EL SEGUNDO `PAÍS MÁS RACISTA DEL MUNDO Y TAMBIÉN TIENEN MAYOR NIVEL DE NEONAZIS. HIJOS DE PUTA!!!!! VIVAA MÉXICOOOOOOOO!!!!!!!!!!!!!!!!!!!!!!﻿	UC5Cyn9tfNBX9vcpZMreofGQ	http://www.youtube.com/channel/UC5Cyn9tfNBX9vcpZMreofGQ	0		
z132ub0jfp3chrhni23lhvzbvsfsu3ze3	0	0	2015-04-23 19:13:35	adul elghezaoui	si quieres respuestas directas sobre el islam y los musulmanes y los que dicen unos y otros ,todo esta en el sagrado CORAN,el dia del juicio cada cual sabra lo que presenta,que ALLAH nos guia a todos por el buen <a href="http://camino.de">camino.de</a> lo que escuchas no cree en nada y de lo que ves la mitad.﻿	UCS_xoCRnUpWfhsjLdJu854Q	http://www.youtube.com/channel/UCS_xoCRnUpWfhsjLdJu854Q	0		
z13ccnsbiuicw1csm22aulxwckebvxbh204	0	0	2014-12-31 22:53:11	1Tetragramaton	 <br />Curiosa figura fue el &quot;profeta&quot; muhammad. Este “hombre santo” y “profeta de   Allah” mató a cientos de personas con su propia mano o girando órdenes a sus fanáticos seguidores. <br />Se robo las propiedades de los muertos (BOTIN Coran sura 8)  y convirtió a sus mujeres y niños en esclavos para la venta. Tomó como “esposas” a algunas de las viudas de sus enemigos asesinados. Tuvo 18 esposas al mismo tiempo ( SE CASO CON 9 DE ELLAS AL MISMO TIEMPO) e innumerables concubinas y esclavas sexuales (Coran <a href="http://www.youtube.com/watch?v=ADPq9QvjiI4&amp;t=33m50s">33:50</a>) (cálculos moderados dicen que 25), entre ellas a una niña de  seis años, a su propia prima hermana (Zainab), y a varias prisioneras cautivas de enemigos derrotados.  <br /><br />Sin duda, este personaje sagrado al cual ni siquiera se permite dibujar de haber nacido en tiempos modernos habría sido procesado judicialmente por sus múltiples crímenes]﻿	UCOeQdC_uYyfKOr0JbsHqbmA	http://www.youtube.com/channel/UCOeQdC_uYyfKOr0JbsHqbmA	0		
z124wpcizkfqyfae223uw3wobm3evxnyp04	0	1	2014-11-24 14:12:13	TeratoRonin	Que esperas de una religion que adora a un pedófilo y necrófilo muerto.......﻿	UCCCUCs-Z0UBY0S7L3s9F1fA	http://www.youtube.com/channel/UCCCUCs-Z0UBY0S7L3s9F1fA	0		
z132jvlpvsaysnps2231vzby5yquezjly	0	2	2014-11-20 18:17:57	The Spaniard Infidel	ETIQUETAS<br />Una de las pocas certezas en esta vida es que si criticas esa religión de necesidades especiales llamada Islam, siempre surge algún iluminao para llamarte racista, . Y se hace con alegría porque se sabe perfectamente que el Islam no es una raza, pero da igual.<br /><br />Este tipo de personajes son los denominados “progresistas”. Un progresista resulta de un liberal que se ha torcido. Tan torcido de hecho y tan desesperado en asumir que eres un racista que si no pueden encontrar evidencias de ello, te acusarán de esconder tu racismo no hablando de él. <br />Desearía estar bromeando, pero desgraciadamente no, creedme.<br /><br />Personalmente, puedo aguantar perfectamente que me llamen cosas feas personas cuya opinión no respeto, pero debe ser duro para las víctimas del verdadero racismo ver esa seria palabra devaluada y pisoteada de este modo, pero es la manera “progresista”. Todo esto lo hemos aprendido a base de tortazos.<br />Por supuesto, sabemos que los “progresistas” ocupan un pedestal moral superior donde el fín justifica los medios, siempre, no hay límite en cuanto lo bajo que están dispuestos a caer para aseverar su infinita superioridad moral. <br />No hay mentira lo suficientemente grande, ni insulto suficientemente serio, y si no fuera que tienen dobles raseros para medir dependiendo de a quien se critique, no tendrían ningún rasero.<br /><br />Así que cuando arrojan la palabra “racista” a aquellos que critican al Islam, sé que no merece la pena en discutir sobre definiciones porque sé que no están mínimamente interesados en si la palabra es apropiada o no, solo les interesa si se adherirá al sujeto y cuanto daño causará.<br /><br />En las manos “progresistas” la palabra “racista” se ha convertido en el equivalente verbal de un arma química, escupida desproporcionadamente como primer recurso y sin la menor justificación.<br />Para resumir, la posición “progresista” (sin los insultos infantiles) es como sigue: “Todas las religiones tienen fundamentalistas y son igualmente reprensibles. Acusar únicamente al Islam es lo mismo que atacar a los musulmanes y esto es racista. Si, sé que el Islam no es una raza técnicamente, pero he elegido creer que tus opiniones se conducen por un odio sutil hacia personas de un cierto tono de piel, de lo que no tengo evidencia, pero infiero por tu tono, el cual encuentro poco claro, y por ello racista en la intención… así que eres un racista y deberías ser detenido blablablablabla” O algo por el estilo.<br /><br />Me parece que la gente que constantemente infiere en cualquier discurso algo relativo a la raza sin motivo, como lo hacen los “progresistas” de medio pelo hasta el extremo de la obsesión, son los que tienen un problema con las razas. Ven racismo por todas partes porque lo tienen imbuido dentro.<br /><br />El racismo condescendiente de pocas expectativas dirigido a gente no blanca es muy “progresista” y ha permeado la sociedad occidental como un gusano. No puedes coger cualquier panfleto “progresista” sin mancharte las manos. Y esta clase de racismo le da al Islam radical pase libre por defecto, y con ello la misoginia, la homofobia y el antisemitismo explícitamente apoyado por el Islam. Todo ello porque estos “progresistas” piensan que esa religión es seguida por gente con un determinado color de piel. Cuando no es cierto, hay gente caucásica que es musulmana. Pero da igual, es ese tono concreto de piel que tienen los “progresistas” asociado al Islam lo que hace que midan a las personas por ese color de piel.<br /><br />Y sino observad como tratan a colectivos blancos con religiones tan alocadas y raras como los mormones. A estos se les llama de todo sin cortarse un pelo, se les ridiculiza en un modo que jamás soñarían hacer con el Islam, porque son de raza blanca. La razón tiene todo que ver con el color de la piel, la percepción “progresista” del color de piel. Como ocurre con los genuinos racistas. <br />Lo mismo pasa con la religión católica en España. Aquí la gente suelta pestes contra todo lo católico (con razón muchas veces) porque está asociado a un determinado tipo de gente, y esa gente es la que se pretende agredir. Pero llega el islam y sus asociaciones raciales (por parte de los progresistas, desde luego) y se nubla la visa. La capacidad crítica desaparece. El islam todo lo hace bien, y si hace algo mal, es culpa de occidente por supuesto, por ofenderlos con alguna viñeta estúpida del profeta o una crítica de determinados pasajes violentos del Corán.<br /><br />Realmente los “progresistas” no piensan que la gente de determinada raza sean iguales o sean capaces de ser iguales por méritos propìos, para ellos son iguales como un jugador profesional de golf es igual a otros amateur: artificialmente.<br /><br />Justifican su racismo es términos históricos que ya no existen, y con ello condenando a una determinada raza a cargar con los prejuicios del pasado para siempre y así tener que compensar esa baja estima de esa raza, lo cual es muy “progresista”. Estos les regalan la consideración de que tienen que ser defendidos por alguien superior, como ellos, y esto es racista.<br />La culpa liberal tradicional es algo familiar, y aún cuando no se comparta, se tiende a simpatizar con ella como parte de los defectos del mundo civilizado. Pero los “progresistas” han llevado todo esto a un nuevo nivel desconocido, un casi religioso odio autoinflingido por vivir en el primer mundo, una autoflagelación ideologica, una especie de pecado original por haber nacido en occidente, por lo que los “progresistas” no se pueden perdonar o a nadie más. <br />Para la mentalidad “progresista”, somos los opresores imperialistas de occidente, lo queramos o no, y todos los males del mundo son defecto nuestro por defecto.<br /><br />Así que cuando una panda de musulmanes histéricos lanzan sus violentas amenazas porque han elegido ofenderse por un estúpido chiste o una caricatura de su profeta, el sentido protector de los “progresistas”, muy racista, responde mirando alrededor para culpar a alguien, y no hacer responsables a los que están montando el jaleo. Por supuesto llamándolo racista.<br />Los periodistas “progresistas” están ansiosos por explicar todos estos follones en términos políticos o económicos, ignorando cuidadosamente el veneno religioso que realmente los impulsa. Porque estas venenosas creencias hacen de la gente que los “progresistas” asocian a una determinada raza, que sean mal vistos y esto es terriblemente racista. <br /><br />Un terrorista islámico puede estar en la calle empapado de sangre, citando pasajes del Corán como justificación de su atrocidad y los “progresistas” no lo escucharan porque han decidido que su motivación es la hostilidad hacia el imperialismo occidental. Lo cual significa que tenemos que cargar con la culpa otra vez, Gracias señor!!. De cualquier otro modo seriamos racistas, no?.<br /><br />Ser condescendientes con determinadas etnias es el modo “progresista”. Es la diferencia entre este y un genuino liberal, porque puedo percibir que los liberales están motivados por un sentido de la decencia, y puedo respetarlos incluso en el desacuerdo.<br />Es lo que convierte el vino en vinagre. Siempre he tenido tiempo para escuchar a los genuinos liberales, los “progresistas” son dignos de lástima.<br />No hay nada liberal o decente en la mentalidad “progresista”, la cual se muestra una y otra vez moralmente corrupta, maloliente y tan deshonesta, que en las raras ocasiones en las que estoy de acuerdo con un “progresista” es como darle la mano a un leproso. Estos se han hecho dueños de la palabra “racista”, o lo que queda de ella, porque absolutamente nadie la luce mejor.﻿	UCkAS1QxYpTMDnwCxEIsT4Tw	http://www.youtube.com/channel/UCkAS1QxYpTMDnwCxEIsT4Tw	0		
